edinet_code,sec_code,filer_name,doc_description,doc_id,period_start,period_end,amount,number
E05496,37730,株式会社アドバンスト・メディア,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100GAD3,2018-04-01,2019-03-31,31375000,6
E05514,24540,株式会社オールアバウト,有価証券報告書－第27期(平成30年4月1日－平成31年3月31日),S100G6G2,2018-04-01,2019-03-31,98499000,4
E05518,37780,さくらインターネット株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100FZNC,2018-04-01,2019-03-31,66600000,3
E05523,33900,ＩＮＥＳＴ株式会社,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100G9TC,2018-04-01,2019-03-31,7000000,4
E05524,24640,株式会社ビジネス・ブレークスルー,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G09K,2018-04-01,2019-03-31,129000000,8
E05535,24680,株式会社フュートレック,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G07V,2018-04-01,2019-03-31,55528000,4
E05539,33930,スターティアホールディングス株式会社,有価証券報告書－第24期(平成30年4月1日－平成31年3月31日),S100G1OG,2018-04-01,2019-03-31,71450000,5
E05543,37790,ジェイ・エスコムホールディングス株式会社,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G5I6,2018-04-01,2019-03-31,13200000,2
E05547,94220,コネクシオ株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G4AU,2018-04-01,2019-03-31,121000000,4
E05547,94220,コネクシオ株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G4AU,2018-04-01,2019-03-31,121000000,4
E05550,24690,ヒビノ株式会社,有価証券報告書－第56期(平成30年4月1日－平成31年3月31日),S100GB8R,2018-04-01,2019-03-31,262815000,7
E05553,37990,キーウェアソリューションズ株式会社,有価証券報告書－第54期(平成30年4月1日－平成31年3月31日),S100G5AV,2018-04-01,2019-03-31,48499000,6
E05556,33950,株式会社サンマルクホールディングス,有価証券報告書－第28期(平成30年4月1日－平成31年3月31日),S100G7ZF,2018-04-01,2019-03-31,165260000,5
E05561,38000,株式会社ユニリタ,有価証券報告書－第37期(平成30年4月1日－平成31年3月31日),S100FZVS,2018-04-01,2019-03-31,208489000,8
E05562,24970,ユナイテッド株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G5T3,2018-04-01,2019-03-31,292555000,5
E05563,30310,株式会社ラクーンホールディングス,有価証券報告書－第23期(平成30年5月1日－平成31年4月30日),S100GKC1,2018-05-01,2019-04-30,96450000,4
E05569,24790,株式会社ジェイテック,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100GBM9,2018-04-01,2019-03-31,74100000,4
E05570,94210,株式会社エヌジェイホールディングス,有価証券報告書－第28期(平成30年4月1日－平成31年3月31日),S100GB79,2018-04-01,2019-03-31,45300000,3
E05573,38030,イメージ情報開発株式会社,有価証券報告書－第44期(平成30年4月1日－平成31年3月31日),S100GCYY,2018-04-01,2019-03-31,15900000,5
E05575,24800,システム・ロケーション株式会社,有価証券報告書－第51期(平成30年4月1日－平成31年3月31日),S100G9IG,2018-04-01,2019-03-31,69627000,5
E05578,38020,株式会社エコミック,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G9NU,2018-04-01,2019-03-31,35182000,4
E05579,24830,株式会社翻訳センター,有価証券報告書－第33期(平成30年4月1日－平成31年3月31日),S100G9Y6,2018-04-01,2019-03-31,100050000,5
E05593,24880,日本サード・パーティ株式会社,有価証券報告書－第32期(平成30年4月1日－平成31年3月31日),S100FZTD,2018-04-01,2019-03-31,38531000,6
E05598,24870,株式会社ＣＤＧ,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G0R7,2018-04-01,2019-03-31,98300000,6
E05599,24890,株式会社アドウェイズ,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G49S,2018-04-01,2019-03-31,105431000,4
E05601,38100,サイバーステップ株式会社,有価証券報告書－第19期(平成30年6月1日－令和1年5月31日),S100GUIF,2018-06-01,2019-05-31,35250000,6
E05617,21210,株式会社ミクシィ,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100GAT7,2018-04-01,2019-03-31,569000000,7
E05640,38170,株式会社ＳＲＡホールディングス,有価証券報告書－第29期(平成30年4月1日－平成31年3月31日),S100G3KP,2018-04-01,2019-03-31,46000000,3
E05641,38240,メディアファイブ株式会社,有価証券報告書－第23期(平成30年6月1日－令和1年5月31日),S100GU2P,2018-06-01,2019-05-31,61200000,5
E05647,43440,ソースネクスト株式会社,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100GBN1,2018-04-01,2019-03-31,87520000,5
E05650,38300,株式会社ギガプライズ,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100G8JG,2018-04-01,2019-03-31,123891000,4
E05651,32370,株式会社イントランス,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G36B,2018-04-01,2019-03-31,45500000,3
E05657,21360,株式会社ヒップ,有価証券報告書－第24期(平成30年4月1日－平成31年3月31日),S100G83B,2018-04-01,2019-03-31,78274000,4
E05657,21360,株式会社ヒップ,有価証券報告書－第24期(平成30年4月1日－平成31年3月31日),S100G83B,2018-04-01,2019-03-31,78274000,4
E05664,38370,アドソル日進株式会社,有価証券報告書－第44期(平成30年4月1日－平成31年3月31日),S100GAPD,2018-04-01,2019-03-31,154737000,6
E05664,38370,アドソル日進株式会社,有価証券報告書－第44期(平成30年4月1日－平成31年3月31日),S100GAPD,2018-04-01,2019-03-31,154737000,6
E05665,87710,イー・ギャランティ株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GALZ,2018-04-01,2019-03-31,110388000,4
E05668,21390,株式会社中広,有価証券報告書－第41期(平成30年4月1日－平成31年3月31日),S100FZM8,2018-04-01,2019-03-31,76705000,6
E05668,21390,株式会社中広,有価証券報告書－第41期(平成30年4月1日－平成31年3月31日),S100FZM8,2018-04-01,2019-03-31,76705000,6
E05669,38410,株式会社ジーダット,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G0H9,2018-04-01,2019-03-31,60540000,4
E05669,38410,株式会社ジーダット,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G0H9,2018-04-01,2019-03-31,60540000,4
E05670,21370,株式会社光ハイツ・ヴェラス,有価証券報告書－第33期(平成30年4月1日－平成31年3月31日),S100G8CB,2018-04-01,2019-03-31,30432000,3
E05676,21620,ｎｍｓホールディングス株式会社,有価証券報告書－第34期(平成30年4月1日－平成31年3月31日),S100G8VY,2018-04-01,2019-03-31,100025000,4
E05678,38440,コムチュア株式会社,有価証券報告書－第35期(平成30年4月1日－平成31年3月31日),S100G07Z,2018-04-01,2019-03-31,162853000,7
E05679,38390,株式会社ＯＤＫソリューションズ,有価証券報告書－第56期(平成30年4月1日－平成31年3月31日),S100G7KU,2018-04-01,2019-03-31,92252000,9
E05685,21510,株式会社タケエイ,有価証券報告書－第43期(平成30年4月1日－平成31年3月31日),S100G2ZJ,2018-04-01,2019-03-31,269000000,8
E05687,38470,パシフィックシステム株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G4KP,2018-04-01,2019-03-31,57507000,5
E05690,38490,日本テクノ・ラボ株式会社,有価証券報告書－第31期(平成30年4月1日－平成31年3月31日),S100G93P,2018-04-01,2019-03-31,41048000,6
E05691,21520,幼児活動研究会株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100GA60,2018-04-01,2019-03-31,148000000,5
E05691,21520,幼児活動研究会株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100GA60,2018-04-01,2019-03-31,148000000,5
E05692,32520,日本商業開発株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G0IW,2018-04-01,2019-03-31,357753000,5
E05698,21460,ＵＴグループ株式会社,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G4TB,2018-04-01,2019-03-31,96000000,1
E05699,38530,アステリア株式会社,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G58B,2018-04-01,2019-03-31,17300000,1
E05701,21560,セーラー広告株式会社,有価証券報告書－第68期(平成30年4月1日－平成31年3月31日),S100G401,2018-04-01,2019-03-31,75808000,4
E05706,21530,Ｅ・Ｊホールディングス株式会社,有価証券報告書－第12期(平成30年6月1日－令和1年5月31日),S100GV9G,2018-06-01,2019-05-31,69000000,5
E05714,87290,ソニーフィナンシャルホールディングス株式会社,有価証券報告書－第15期(平成30年4月1日－平成31年3月31日),S100G75R,2018-04-01,2019-03-31,182000000,3
E05720,38570,株式会社ラック,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G0BC,2018-04-01,2019-03-31,137997000,8
E05725,30920,株式会社ＺＯＺＯ,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100GA1J,2018-04-01,2019-03-31,416000000,8
E05728,45710,ナノキャリア株式会社,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100GAAH,2018-04-01,2019-03-31,52000000,2
E05728,45710,ナノキャリア株式会社,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100GAAH,2018-04-01,2019-03-31,52000000,2
E05737,21730,株式会社博展,有価証券報告書－第50期(平成30年4月1日－平成31年3月31日),S100GB3Y,2018-04-01,2019-03-31,98370000,5
E05739,36260,ＴＩＳ株式会社,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G70J,2018-04-01,2019-03-31,247000000,6
E07801,60980,株式会社リクルートホールディングス,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100G1O2,2018-04-01,2019-03-31,784000000,4
E09753,71640,全国保証株式会社,有価証券報告書－第39期(平成30年4月1日－平成31年3月31日),S100G0CI,2018-04-01,2019-03-31,177000000,5
E09753,71640,全国保証株式会社,有価証券報告書－第39期(平成30年4月1日－平成31年3月31日),S100G0CI,2018-04-01,2019-03-31,177000000,5
E10737,35490,株式会社クスリのアオキホールディングス,有価証券報告書－第21期(平成30年5月21日－令和1年5月20日),S100GSR7,2018-05-21,2019-05-20,198000000,5
E11661,62380,フリュー株式会社,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100G58D,2018-04-01,2019-03-31,148836000,7
E11873,38630,日本製紙株式会社,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),S100GAV8,2018-04-01,2019-03-31,338000000,8
E20922,21760,株式会社イナリサーチ,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G837,2018-04-01,2019-03-31,39936000,4
E20922,21760,株式会社イナリサーチ,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G837,2018-04-01,2019-03-31,39936000,4
E21200,56140,株式会社川金ホールディングス,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100GBF3,2018-04-01,2019-03-31,28000000,3
E21320,66320,株式会社ＪＶＣケンウッド,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G37V,2018-04-01,2019-03-31,300000000,7
E21514,21790,株式会社成学社,有価証券報告書－第33期(平成30年4月1日－平成31年3月31日),S100G5BC,2018-04-01,2019-03-31,89070000,5
E21706,21830,株式会社リニカル,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G9FV,2018-04-01,2019-03-31,284679000,9
E21955,34430,川田テクノロジーズ株式会社,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G9EX,2018-04-01,2019-03-31,32000000,4
E22440,31510,株式会社バイタルケーエスケー・ホールディングス,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100GC8N,2018-04-01,2019-03-31,3000000,1
E22460,36350,株式会社コーエーテクモホールディングス,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G2AS,2018-04-01,2019-03-31,480000000,8
E22461,36340,株式会社ソケッツ,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GAWS,2018-04-01,2019-03-31,58442000,2
E22461,36340,株式会社ソケッツ,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GAWS,2018-04-01,2019-03-31,58442000,2
E22509,77750,大研医器株式会社,有価証券報告書－第51期(平成30年4月1日－平成31年3月31日),S100FZW1,2018-04-01,2019-03-31,174420000,4
E22509,77750,大研医器株式会社,有価証券報告書－第51期(平成30年4月1日－平成31年3月31日),S100FZW1,2018-04-01,2019-03-31,174420000,4
E23187,87130,フィデアホールディングス株式会社,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G6H3,2018-04-01,2019-03-31,42000000,2
E23250,87140,株式会社池田泉州ホールディングス,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G6GO,2018-04-01,2019-03-31,21000000,9
E23288,31570,ジューテックホールディングス株式会社,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G581,2018-04-01,2019-03-31,118000000,5
E23479,49260,株式会社シーボン,有価証券報告書－第54期(平成30年4月1日－平成31年3月31日),S100G5Y3,2018-04-01,2019-03-31,127285000,5
E23741,31310,シンデン・ハイテックス株式会社,有価証券報告書－第24期(平成30年4月1日－平成31年3月31日),S100G5DW,2018-04-01,2019-03-31,98625000,10
E23818,31780,チムニー株式会社,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G0CP,2018-04-01,2019-03-31,43894000,5
E23871,66290,テクノホライゾン・ホールディングス株式会社,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100G2YR,2018-04-01,2019-03-31,37200000,2
E23924,86300,ＳＯＭＰＯホールディングス株式会社,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100GBWQ,2018-04-01,2019-03-31,541000000,8
E24017,21960,株式会社エスクリ,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G0BU,2018-04-01,2019-03-31,120902000,2
E24453,36410,株式会社パピレス,有価証券報告書－第25期(平成30年4月1日－平成31年3月31日),S100G9WW,2018-04-01,2019-03-31,145000000,5
E24457,36400,株式会社電算,有価証券報告書－第54期(平成30年4月1日－平成31年3月31日),S100G75Q,2018-04-01,2019-03-31,132545000,7
E24536,31660,ＯＣＨＩホールディングス株式会社,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100G8CY,2018-04-01,2019-03-31,60000000,8
E24545,94130,株式会社テレビ東京ホールディングス,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100G7EB,2018-04-01,2019-03-31,346000000,9
E24562,66280,オンキヨー株式会社,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100GACG,2018-04-01,2019-03-31,84000000,7
E24982,36450,株式会社メディカルネット,有価証券報告書－第18期(平成30年6月1日－令和1年5月31日),S100GVDU,2018-06-01,2019-05-31,63781000,5
E25165,31670,株式会社ＴＯＫＡＩホールディングス,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G8VI,2018-04-01,2019-03-31,192000000,4
E25169,62490,株式会社ゲームカード・ジョイコホールディングス,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G1S6,2018-04-01,2019-03-31,65000000,2
E25206,36460,株式会社駅探,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G7G0,2018-04-01,2019-03-31,72866000,3
E25263,36480,ＡＧＳ株式会社,有価証券報告書－第24期(平成30年4月1日－平成31年3月31日),S100G226,2018-04-01,2019-03-31,85280000,4
E25282,19090,日本ドライケミカル株式会社,有価証券報告書－第67期(平成30年4月1日－平成31年3月31日),S100G7SQ,2018-04-01,2019-03-31,96736000,6
E25303,22290,カルビー株式会社,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G0R2,2018-04-01,2019-03-31,464000000,2
E25620,36520,株式会社ディジタルメディアプロフェッショナル,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G49F,2018-04-01,2019-03-31,72660000,4
E25620,36520,株式会社ディジタルメディアプロフェッショナル,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G49F,2018-04-01,2019-03-31,72660000,4
E25621,32750,ハウスコム株式会社,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G2TA,2018-04-01,2019-03-31,81592000,2
E25621,32750,ハウスコム株式会社,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G2TA,2018-04-01,2019-03-31,81592000,2
E25648,21170,日新製糖株式会社,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G99T,2018-04-01,2019-03-31,224000000,8
E25662,70220,サノヤスホールディングス株式会社,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G2F6,2018-04-01,2019-03-31,41000000,10
E25664,78170,パラマウントベッドホールディングス株式会社,有価証券報告書－第37期(平成30年4月1日－平成31年3月31日),S100G03L,2018-04-01,2019-03-31,241000000,7
E25678,45810,大正製薬ホールディングス株式会社,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G9G3,2018-04-01,2019-03-31,252000000,7
E25686,66250,ＪＡＬＣＯホールディングス株式会社,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G5G4,2018-04-01,2019-03-31,46790000,3
E25888,36580,株式会社イーブックイニシアティブジャパン,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G9U0,2018-04-01,2019-03-31,22374000,1
E25888,36580,株式会社イーブックイニシアティブジャパン,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G9U0,2018-04-01,2019-03-31,22374000,1
E26061,49770,新田ゼラチン株式会社,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G8H1,2018-04-01,2019-03-31,53000000,8
E26084,92060,株式会社スターフライヤー,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G6TL,2018-04-01,2019-03-31,63000000,4
E26084,92060,株式会社スターフライヤー,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G6TL,2018-04-01,2019-03-31,63000000,4
E26124,60550,ジャパンマテリアル株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G64A,2018-04-01,2019-03-31,243594000,8
E26327,71570,ライフネット生命保険株式会社,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100FYQX,2018-04-01,2019-03-31,120000000,6
E26327,71570,ライフネット生命保険株式会社,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100FYQX,2018-04-01,2019-03-31,120000000,6
E26570,22300,五洋食品産業株式会社,有価証券報告書－第44期(平成30年6月1日－令和1年5月31日),S100GU7J,2018-06-01,2019-05-31,38640000,7
E26686,71610,株式会社じもとホールディングス,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G686,2018-04-01,2019-03-31,64000000,14
E26707,57030,日本軽金属ホールディングス株式会社,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G6AF,2018-04-01,2019-03-31,135000000,10
E26713,66170,株式会社東光高岳,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G5V2,2018-04-01,2019-03-31,184000000,9
E26813,71620,アストマックス株式会社,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100GAOD,2018-04-01,2019-03-31,53003000,3
E26842,31750,株式会社エー・ピーカンパニー,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100GAOA,2018-04-01,2019-03-31,68133000,6
E26914,38960,阿波製紙株式会社,有価証券報告書－第105期(平成30年4月1日－平成31年3月31日),S100GAJE,2018-04-01,2019-03-31,104570000,5
E26933,60690,トレンダーズ株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G5FT,2018-04-01,2019-03-31,55333000,3
E27032,45840,株式会社ジーンテクノサイエンス,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GCOB,2018-04-01,2019-03-31,68520000,2
E27032,45840,株式会社ジーンテクノサイエンス,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GCOB,2018-04-01,2019-03-31,68520000,2
E27050,36660,株式会社テクノスジャパン,有価証券報告書－第25期(平成30年4月1日－平成31年3月31日),S100GB0Z,2018-04-01,2019-03-31,87870000,5
E27051,31790,シュッピン株式会社,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G7VQ,2018-04-01,2019-03-31,92072000,5
E27051,31790,シュッピン株式会社,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G7VQ,2018-04-01,2019-03-31,92072000,5
E27059,60720,地盤ネットホールディングス株式会社,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G8DY,2018-04-01,2019-03-31,49440000,2
E27063,61650,パンチ工業株式会社,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G671,2018-04-01,2019-03-31,86617000,5
E27260,31820,オイシックス・ラ・大地株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100GBL7,2018-04-01,2019-03-31,113676000,5
E27281,32840,株式会社フージャースホールディングス,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100G9YO,2018-04-01,2019-03-31,174000000,2
E27294,25880,株式会社プレミアムウォーターホールディングス,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100GB54,2018-04-01,2019-03-31,122760000,9
E27303,60730,株式会社アサンテ,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100G0A0,2018-04-01,2019-03-31,247390000,6
E27303,60730,株式会社アサンテ,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100G0A0,2018-04-01,2019-03-31,247390000,6
E27530,62480,株式会社横田製作所,有価証券報告書－第66期(平成30年4月1日－平成31年3月31日),S100G2GM,2018-04-01,2019-03-31,84789000,6
E27530,62480,株式会社横田製作所,有価証券報告書－第66期(平成30年4月1日－平成31年3月31日),S100G2GM,2018-04-01,2019-03-31,84789000,6
E27579,71690,株式会社ニュートン・フィナンシャル・コンサルティング,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G3M1,2018-04-01,2019-03-31,39000000,2
E27585,49780,株式会社リプロセル,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100GB5Q,2018-04-01,2019-03-31,36818000,3
E27624,42750,カーリットホールディングス株式会社,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100GA75,2018-04-01,2019-03-31,234000000,7
E27633,32890,東急不動産ホールディングス株式会社,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100G7WR,2018-04-01,2019-03-31,207000000,11
E27655,36760,株式会社デジタルハーツホールディングス,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100G2X9,2018-04-01,2019-03-31,200186000,4
E27671,73150,株式会社ＩＪＴＴ,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100GC4G,2018-04-01,2019-03-31,91000000,3
E27759,32910,飯田グループホールディングス株式会社,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100G8U7,2018-04-01,2019-03-31,141000000,9
E27855,60830,ＥＲＩホールディングス株式会社,有価証券報告書－第6期(平成30年6月1日－令和1年5月31日),S100GV6S,2018-06-01,2019-05-31,121110000,4
E30047,36790,株式会社じげん,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100GD7Q,2018-04-01,2019-03-31,24000000,3
E30066,32930,アズマハウス株式会社,有価証券報告書－第42期(平成30年4月1日－平成31年3月31日),S100G5RJ,2018-04-01,2019-03-31,124320000,5
E30118,77790,ＣＹＢＥＲＤＹＮＥ株式会社,有価証券報告書－第15期(平成30年4月1日－平成31年3月31日),S100G321,2018-04-01,2019-03-31,33000000,4
E30119,60850,アーキテクツ・スタジオ・ジャパン株式会社,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G51U,2018-04-01,2019-03-31,43270000,4
E30119,60850,アーキテクツ・スタジオ・ジャパン株式会社,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G51U,2018-04-01,2019-03-31,43270000,4
E30140,60890,株式会社ウィルグループ,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100G1F6,2018-04-01,2019-03-31,85000000,3
E30438,42460,ダイキョーニシカワ株式会社,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G0W9,2018-04-01,2019-03-31,197000000,7
E30443,90900,株式会社丸和運輸機関,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100GD6S,2018-04-01,2019-03-31,204360000,11
E30445,60920,株式会社エンバイオ・ホールディングス,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G5X3,2018-04-01,2019-03-31,73821000,3
E30451,31900,株式会社ホットマン,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G3PR,2018-04-01,2019-03-31,56045000,4
E30451,31900,株式会社ホットマン,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100G3PR,2018-04-01,2019-03-31,56045000,4
E30466,36860,株式会社ディー・エル・イー,有価証券報告書－第18期(平成30年7月1日－令和1年6月30日),S100GZLM,2018-07-01,2019-06-30,52221000,4
E30481,67400,株式会社ジャパンディスプレイ,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G1VU,2018-04-01,2019-03-31,94000000,3
E30501,31910,株式会社ジョイフル本田,有価証券報告書－第44期(平成30年6月21日－令和1年6月20日),S100GWQK,2018-06-21,2019-06-20,230000000,8
E30598,32970,株式会社東武住販,有価証券報告書－第36期(平成30年6月1日－令和1年5月31日),S100GVAO,2018-06-01,2019-05-31,41040000,4
E30656,32210,株式会社ヨシックス,有価証券報告書－第34期(平成30年4月1日－平成31年3月31日),S100G4LS,2018-04-01,2019-03-31,168520000,6
E30656,32210,株式会社ヨシックス,有価証券報告書－第34期(平成30年4月1日－平成31年3月31日),S100G4LS,2018-04-01,2019-03-31,168520000,6
E30692,42470,ポバール興業株式会社,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100GB7W,2018-04-01,2019-03-31,43612000,2
E30728,20600,フィード・ワン株式会社,有価証券報告書－第5期(平成30年4月1日－平成31年3月31日),S100G1PT,2018-04-01,2019-03-31,169000000,7
E30731,94680,カドカワ株式会社,有価証券報告書－第5期(平成30年4月1日－平成31年3月31日),S100G34E,2018-04-01,2019-03-31,73000000,8
E30738,60970,日本ビューホテル株式会社,有価証券報告書－第71期(平成30年5月1日－平成31年4月30日),S100GJGH,2018-05-01,2019-04-30,105000000,7
E30865,45910,株式会社リボミック,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100GD5K,2018-04-01,2019-03-31,82554000,4
E30865,45910,株式会社リボミック,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100GD5K,2018-04-01,2019-03-31,82554000,4
E30908,94670,株式会社アルファポリス,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G7Q3,2018-04-01,2019-03-31,53523000,3
E30908,94670,株式会社アルファポリス,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G7Q3,2018-04-01,2019-03-31,53523000,3
E30918,36940,株式会社オプティム,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GAA4,2018-04-01,2019-03-31,65755000,5
E30918,36940,株式会社オプティム,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GAA4,2018-04-01,2019-03-31,65755000,5
E30982,71750,今村証券株式会社,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G359,2018-04-01,2019-03-31,144074000,7
E30982,71750,今村証券株式会社,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G359,2018-04-01,2019-03-31,144074000,7
E30993,39100,株式会社エムケイシステム,有価証券報告書－第31期(平成30年4月1日－平成31年3月31日),S100G2VB,2018-04-01,2019-03-31,70825000,7
E31012,28830,株式会社大冷,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),S100G1SC,2018-04-01,2019-03-31,139230000,6
E31012,28830,株式会社大冷,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),S100G1SC,2018-04-01,2019-03-31,139230000,6
